ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P147,P203,P204_NOM,P204_COD,P204_TIPO,P218A,P218B,P218C_NRO,P218C_PROD_CORTE_ENT,P218C_PROD_CORTE_DEC,OMICAP200_05
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,04,04,1,2,010173004,1.182987,1,,1,1,4,2,PASTO SISO,1464,3,2,3,2,24,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,04,04,1,2,010173004,1.182987,1,,1,1,4,2,PASTO SISO,1464,3,2,3,1,31,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,04,04,1,2,010173004,1.182987,1,,1,1,4,1,RYE GRASS,1476,3,2,3,3,84,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,04,04,1,2,010173004,1.182987,1,,1,1,4,1,RYE GRASS,1476,3,2,3,2,68,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,04,04,1,2,010173004,1.182987,1,,1,1,4,1,RYE GRASS,1476,3,2,3,1,92,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,04,04,1,2,010173004,1.182987,1,,1,1,4,4,TREBOL,1477,3,2,3,1,6,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,04,04,1,2,010173004,1.182987,1,,1,1,4,4,TREBOL,1477,3,2,3,3,4,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,04,04,1,2,010173004,1.182987,1,,1,1,4,4,TREBOL,1477,3,2,3,2,3,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,05,05,1,2,010173004,.0180519,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,5,700, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,05,05,1,2,010173004,.0180519,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,6,600, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,05,05,1,2,010173004,.0180519,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,5,400, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,05,05,1,2,010173004,.0180519,1,,1,1,3,2,PASTO SISO,1464,3,2,3,1,8,400, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,05,05,1,2,010173004,.0180519,1,,1,1,3,2,PASTO SISO,1464,3,2,3,2,7,200, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,05,05,1,2,010173004,.0180519,1,,1,1,3,2,PASTO SISO,1464,3,2,3,3,7,600, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,05,05,1,2,010173004,.0180519,1,,1,1,3,1,RYE GRASS,1476,3,2,3,3,7,200, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,05,05,1,2,010173004,.0180519,1,,1,1,3,1,RYE GRASS,1476,3,2,3,1,9,200, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,05,05,1,2,010173004,.0180519,1,,1,1,3,1,RYE GRASS,1476,3,2,3,2,8,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,05,05,1,2,010173004,.0180519,1,,1,1,3,3,TREBOL,1477,3,2,3,2,1,400, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,05,05,1,2,010173004,.0180519,1,,1,1,3,3,TREBOL,1477,3,2,3,1,2,200, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,05,05,1,2,010173004,.0180519,1,,1,1,3,3,TREBOL,1477,3,2,3,3,1,800, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,1,3,RYE GRASS,1476,3,2,3,2,75,600, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,1,3,RYE GRASS,1476,3,2,3,3,79,800, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,1,3,RYE GRASS,1476,3,2,3,1,96,600, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,1,4,TREBOL,1477,3,2,3,1,6,700, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,1,4,TREBOL,1477,3,2,3,3,5,040, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,1,4,TREBOL,1477,3,2,3,2,3,920, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,2,2,PASTO SISO,1464,3,2,3,2,32,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,2,2,PASTO SISO,1464,3,2,3,1,42,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,2,2,PASTO SISO,1464,3,2,3,3,36,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,2,1,RYE GRASS,1476,3,2,3,1,48,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,2,1,RYE GRASS,1476,3,2,3,2,38,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,2,1,RYE GRASS,1476,3,2,3,3,42,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,2,3,TREBOL,1477,3,2,3,3,4,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,2,3,TREBOL,1477,3,2,3,2,4,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,06,06,1,2,010173004,.393086,1,,1,1,2,3,TREBOL,1477,3,2,3,1,6,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,11,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,9,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,11,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,2,1,RYE GRASS,1476,3,1,3,2,1,900, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,2,1,RYE GRASS,1476,3,1,3,1,2,300, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,2,1,RYE GRASS,1476,3,1,3,3,2,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,3,2,PASTO SISO,1464,3,2,3,3,52,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,3,2,PASTO SISO,1464,3,2,3,1,52,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,3,2,PASTO SISO,1464,3,2,3,2,40,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,3,1,RYE GRASS,1476,3,2,3,2,68,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,3,1,RYE GRASS,1476,3,2,3,1,96,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,3,1,RYE GRASS,1476,3,2,3,3,84,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,3,3,TREBOL,1477,3,2,3,1,9,600, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,3,3,TREBOL,1477,3,2,3,3,7,200, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30008,07,07,1,2,010173004,.045539,1,,1,1,3,3,TREBOL,1477,3,2,3,2,5,600, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,01,01,1,2,010134005,11.57966,1,,1,1,1,3,PASTO SISO,1464,3,2,3,2,18,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,01,01,1,2,010134005,11.57966,1,,1,1,1,3,PASTO SISO,1464,3,2,3,1,12,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,01,01,1,2,010134005,11.57966,1,,1,1,1,3,PASTO SISO,1464,3,2,3,3,22,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,01,01,1,2,010134005,11.57966,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,40,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,01,01,1,2,010134005,11.57966,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,20,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,01,01,1,2,010134005,11.57966,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,50,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,01,01,1,2,010134005,11.57966,1,,1,1,1,2,TREBOL,1477,3,2,3,2,28,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,01,01,1,2,010134005,11.57966,1,,1,1,1,2,TREBOL,1477,3,2,3,1,36,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,01,01,1,2,010134005,11.57966,1,,1,1,1,2,TREBOL,1477,3,2,3,3,30,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,1,2,PASTO SISO,1464,3,2,3,3,108,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,1,2,PASTO SISO,1464,3,2,3,2,80,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,1,2,PASTO SISO,1464,3,2,3,1,88,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,72,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,100,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,84,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,1,3,TREBOL,1477,3,2,3,3,42,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,1,3,TREBOL,1477,3,2,3,2,40,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,1,3,TREBOL,1477,3,2,3,1,48,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,2,2,PASTO SISO,1464,3,2,3,3,41,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,2,2,PASTO SISO,1464,3,2,3,1,46,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,2,2,PASTO SISO,1464,3,2,3,2,32,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,2,1,RYE GRASS,1476,3,2,3,3,42,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,2,1,RYE GRASS,1476,3,2,3,2,34,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,2,1,RYE GRASS,1476,3,2,3,1,50,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,2,3,TREBOL,1477,3,2,3,1,16,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,2,3,TREBOL,1477,3,2,3,3,11,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,2,3,TREBOL,1477,3,2,3,2,9,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,3,2,PASTO SISO,1464,3,2,3,2,18,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,3,2,PASTO SISO,1464,3,2,3,1,33,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,3,2,PASTO SISO,1464,3,2,3,3,21,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,3,1,RYE GRASS,1476,3,2,3,3,44,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,3,1,RYE GRASS,1476,3,2,3,1,42,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,02,02,1,2,010134005,14.96488,1,,1,1,3,1,RYE GRASS,1476,3,2,3,2,34,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,03,03,1,2,010134005,8.027914,1,,1,1,1,3,PASTO SISO,1464,3,2,3,3,80,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,03,03,1,2,010134005,8.027914,1,,1,1,1,3,PASTO SISO,1464,3,2,3,2,72,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,03,03,1,2,010134005,8.027914,1,,1,1,1,3,PASTO SISO,1464,3,2,3,1,92,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,03,03,1,2,010134005,8.027914,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,63,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,03,03,1,2,010134005,8.027914,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,72,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,03,03,1,2,010134005,8.027914,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,57,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,03,03,1,2,010134005,8.027914,1,,1,1,1,2,TREBOL,1477,3,2,3,1,15,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,03,03,1,2,010134005,8.027914,1,,1,1,1,2,TREBOL,1477,3,2,3,2,13,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,03,03,1,2,010134005,8.027914,1,,1,1,1,2,TREBOL,1477,3,2,3,3,11,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,1,2,PASTO SISO,1464,3,2,3,3,5,400, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,1,2,PASTO SISO,1464,3,2,3,2,5,100, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,1,2,PASTO SISO,1464,3,2,3,1,5,700, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,11,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,9,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,11,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,1,3,TREBOL,1477,3,2,3,2,2,200, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,1,3,TREBOL,1477,3,2,3,3,2,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,1,3,TREBOL,1477,3,2,3,1,2,600, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,2,2,PASTO SISO,1464,3,2,3,1,6,300, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,2,2,PASTO SISO,1464,3,2,3,3,5,700, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,2,2,PASTO SISO,1464,3,2,3,2,5,400, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,2,1,RYE GRASS,1476,3,2,3,3,11,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,2,1,RYE GRASS,1476,3,2,3,2,10,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,2,1,RYE GRASS,1476,3,2,3,1,12,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,2,3,TREBOL,1477,3,2,3,1,2,400, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,2,3,TREBOL,1477,3,2,3,3,1,600, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,05,05,1,2,010134005,.2819891,1,,1,1,2,3,TREBOL,1477,3,2,3,2,2,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,1,2,PASTO OVILLO,1451,3,2,3,2,195,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,1,2,PASTO OVILLO,1451,3,2,3,1,247,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,1,2,PASTO OVILLO,1451,3,2,3,3,234,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,221,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,273,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,299,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,1,3,TREBOL,1477,3,2,3,1,39,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,1,3,TREBOL,1477,3,2,3,3,33,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,1,3,TREBOL,1477,3,2,3,2,21,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,2,2,PASTO OVILLO,1451,3,2,3,3,75,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,2,2,PASTO OVILLO,1451,3,2,3,1,80,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,2,2,PASTO OVILLO,1451,3,2,3,2,60,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,2,3,PASTO SISO,1464,3,2,3,2,96,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,2,3,PASTO SISO,1464,3,2,3,1,132,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,2,3,PASTO SISO,1464,3,2,3,3,120,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,2,1,RYE GRASS,1476,3,2,3,2,133,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,2,1,RYE GRASS,1476,3,2,3,3,147,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,2,1,RYE GRASS,1476,3,2,3,1,161,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,2,4,TREBOL,1477,3,2,3,2,18,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,2,4,TREBOL,1477,3,2,3,3,22,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,06,06,1,2,010134005,3.924748,1,,1,1,2,4,TREBOL,1477,3,2,3,1,24,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,1,2,PASTO SISO,1464,3,2,3,2,57,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,1,2,PASTO SISO,1464,3,2,3,1,63,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,1,2,PASTO SISO,1464,3,2,3,3,58,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,1,1,RYE GRASS,1476,3,2,3,2,76,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,1,1,RYE GRASS,1476,3,2,3,3,84,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,1,1,RYE GRASS,1476,3,2,3,1,92,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,1,3,TREBOL,1477,3,2,3,3,12,600, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,1,3,TREBOL,1477,3,2,3,2,9,800, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,1,3,TREBOL,1477,3,2,3,1,18,200, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,2,2,PASTO SISO,1464,3,2,3,2,18,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,2,2,PASTO SISO,1464,3,2,3,3,21,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,2,2,PASTO SISO,1464,3,2,3,1,23,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,2,1,RYE GRASS,1476,3,2,3,3,46,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,2,1,RYE GRASS,1476,3,2,3,1,50,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,2,1,RYE GRASS,1476,3,2,3,2,38,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,2,3,TREBOL,1477,3,2,3,3,4,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,2,3,TREBOL,1477,3,2,3,2,3,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30009,07,07,1,2,010134005,13.47805,1,,1,1,2,3,TREBOL,1477,3,2,3,1,6,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30010,01,01,1,2,010133004,.6849239,1,,1,1,1,2,PASTO OVILLO,1451,3,2,4,4,5,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30010,01,01,1,2,010133004,.6849239,1,,1,1,1,2,PASTO OVILLO,1451,3,2,4,3,7,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30010,01,01,1,2,010133004,.6849239,1,,1,1,1,2,PASTO OVILLO,1451,3,2,4,1,7,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30010,01,01,1,2,010133004,.6849239,1,,1,1,1,2,PASTO OVILLO,1451,3,2,4,2,5,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30010,01,01,1,2,010133004,.6849239,1,,1,1,1,3,RYE GRASS,1476,3,2,4,3,10,000, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30010,01,01,1,2,010133004,.6849239,1,,1,1,1,3,RYE GRASS,1476,3,2,4,2,7,500, 
2025,01,AMAZONAS,01,CHACHAPOYAS,04,CHETO,30010,01,01,1,2,010133004,.6849239,1,,1,1,1,3,RYE GRASS,1476,3,2,4,4,7,500, 
